label	pair	defid	definition
1	weirdulized, weird	660527	Simply a longer form of the word \"weird\".
1	awee, away	1086495	\"1337\" way to say away
	leggo, it	5984919	1. Let's Go (shorter way of saying it) 2. Let Go
1	imej, image	1157832	Another word for \"Image\" used only by Yohi (\"the king\" as Uria loves to call him, in fact he's a mustard).
1	congradulations, congratulations	6436137	A common misspelling of the word \"congratulations\", mainly used by people with a third-grade education.
	shitcockle, shitcockle	4466032	There are two main reasons for the word shitcockle:1.When you say something to someone without realising and then thinking \"OMG WHY DID I SAY THAT?!\"2.When something really bad but funny happens.
	yar, yea	3571422	lil waynes way of saying \"yea\" with his autotune
	blowsie, blowjob	1611356	In short, the word blowsie is an abbreviation for the word blowjob, but its context is completely different. The word blowjob is an obvious referral to oral sex, whereas blowsie would not be used in this theatre. To receive a blowsie is to be praised, to give a blowsie is to suck up. In real life scenarios blowsies can be given to and received by family members, clergymen, animals and friends of the same sex. Blowjobs should not be given to or received from any of the aforementioned parties. The term was first coined in the streets of East Lansing, MI, when a group of college students at Michigan State University were referring to the fallacious style of respect given to them by underclassmen.
	flecktime, i	2324287	A wierd timeframe that noone can understand. Basicly flecktime is a way of saying 'I'll get around to it when I feel like it' or 'Sorry, I cant do it right now, but I'll do it when I can'
	doo, the	273523	Smoother way to say the word \"Dude\".
1	exactamondo, exactly	1977263	Another way of saying exactly
1	farquar, thing	2384355	A word that can be used to describe anything. Can be used in place of the word \"thing.\"
	popish, a	1844689	another word for a roman catholic used msinly in Ulster and usualy said on the 12th day of july in songs depicting a fight in 1849.
	am, dude	4107074	An abbreviation for Awkward Man, a man who might achieve bro status if it were not for an inability to make eye contact with women.Can be recognized by a laid back attitude, rejection of bro fashion and heavy usage of the word dude. Often found in basements of other Awkward Men, playing video games.
	google, privacy	7578504	A search engine that has no idea of the definition of the word \"privacy\".
1	beour, bear	5982644	occurs when people from cork, Ireland attempt to say the word bear.
1	gurshmackle, penis	2212910	Another word for penis, can also be used when someone hurts their groin.
1	grrl, girl	1664063	An altnerative spelling for the word girl acquired by doubling the letter \"r\" while simultaneously subtracting both the letter \"i\" and any possibility of intelligence. Originally intended to convey a grrwling tigrr-like attitude, but has instead come to signal to listeners that spending further time in conversation with any self-described grrl will almost certainly result in an unfortunate dearth of intellectual stimulation. Also, if you fuck a grrl, don't forget to use a rubbrr.
	weak, funny	2580316	a synonym for the word funny. it makes sense, because something is so funny, you laugh so hard and it literally makes you weak
1	polyship, haremship	12196906	Another way of saying Haremship.
	brosen, sensei	2396946	A young, cool teacher that is easy to hang out with during school. (Commonly treated more as a peer than a teacher) It is found more times than not that teachers despise this name. Comes from a combination of Bro and the first three letters of the word \"sensei\", which means teacher in Japanese.
	wontl, won	6105347	another word for won't
1	wiwwy, really	5420667	What is Wrong With You. It's pronounced WeeWee and is a cute baby mumbling of the word Really.
1	ffwc, fuck	6486882	Welsh phonetic spelling of the word \"Fuck\", first coined by UKH on the Rugby Rebels / Now Rugby forum. Similar to the Irish use of the word \"feck\".Verb: vulgar.1. Have sexual intercourse with (someone).2. Visit considerable violence (upon someone).Noun: vulgar. An act of sexual intercourse.
	gothic, gothic	2880128	to me gothic isnt a just a style of clothing it is a state of mind also. im so sick of people saying your goth if you wear black for a whole week stright!! you prepy poeple need to get over your selves and stop talking a bout people to make yourself feel better. you only do it because you world isnt as good as everyone elses and you try to make other peoples worse than yours. you don't get it some people get sick of it and go home and kill there selves because you made the feel unwanted. now back to gothic to me it is a state of mind not a life style being goth if you are doesn't mean you worship the devil it doesn't have to mean you worship god either it doesn't mean you worship anyone it means you like dark things and that you enjoy life the way you want to live it !! you know people can't bow to your every weem. people now-a-days need to tend to to there selves first then everyone elses. i am a VERY MAD 13 year old girl tried of the worl and its stupid fits. i am told that i am more grown up then most adults by other adults that i am . it also scares me to know that i a 13 year old girl seems to be more mature than most adults. now sometimes i am my a wee bit childish but that is normaly when i am with my friends i get a little out of hand but who dosent. my real prefrence of the word gothic is someone whom is their selves lives life to the fullest and is not afraid to laugh out loud!!!!!
1	weedesboro, swedesboro	10227310	A nother way of saying swedesboro
1	giner, vagina	1129240	the hicks way of saying vagina. giner an over used word by little immature girls.
	johnra, it	3254678	1. It's a substitute for any words that would not be appropriate for a situation. 2. A name for someone if they are acting like something that you can't say. This is NOT the same as the word genre. Totally different. Johnra is more blunt. John. Ra. Genre starts with the Jean sort of thing (the French way of saying it)
1	diamond, bellend	5242333	Another word for bellend. Often used around public places so that it does not offend others.
	iankins, ianadd	5270521	a cuter way to say Ianadd kins to anything and it'll make it cute!
1	neggir, nigger	12715647	a sort of way of saying \"nigger\" but in a trying-not-to-offend-someone way
	criptic, crip	12571998	A person with an invisible disability.Derivation: a combination of the word crip (originally a derogatory epithet now used by some disabled people to describe themselves) and cryptic (hidden or concealed).
	beatrice, pure	4620503	Beatrice is another word for pure and genuine. She embodies all things perfect and heavenly and has a way of making all feel welcome. She is beautiful, inside and out. Very often the world Saint will precede the name Beatrice.
1	dwag, dawg	5088106	An intentional misspelling of the word \"dawg\", to mean \"A friend or companion; ally; comrade; tovarische.\"
1	dwag, dawg	1672918	A group of your friends would be your dwags A friend would be a dwag Origin: dwag comes from a typo of the word dawg dawg as in your dawg In orfer to use it in a sentence you must be talkin to a long time friend... no losers are aloud to say dwag
1	stoof, sex	5748310	another word for sex, or when you want to fuck.
	starbizzle, a	3493101	another word for a coffe place that you waste to much money on
1	radonkerous, ridiculous	1309301	an odd way of saying ridiculous because the situation at hand is itself, more odd than ridiculous.
1	gankster, gangster	1851083	An uncommon spelling for the word \"gangster.\" This term is usually aimed towards the ghetto scene as a positive adjective. It usually compliments language, music and clothing but is not limited to just that.
