label	pair	defid	definition
	kylee, a	5375065	another word for a \"weird\" person.
1	toodaloo, goodbye	4920037	Another word for 'Goodbye', generally used by Chinese Mafia Bosses while bidding farewell to the family members of a kidnapped guy (as shown in the youth-centered, 'Hangover').
1	wizard, awesome	6104203	Another word for awesome, cool, alright, superific, fantabulous, totally frickin' amazing or any other positive word you can think of :)
1	sesquipedalophobia, hippopotomonstrosesquippedaliophobia	5341753	A better way of saying Hippopotomonstrosesquippedaliophobia.
1	gazzi, gauche	1781035	(n., sing.; adj.) GAH-tsee. Garish, overly ornamented art, architecture, or furnishings, often, but not exclusively Italian rococo and its (even worse) imitators. Examples include Louis XV furniture painted white with gold trim (e.g., Elena Ceausescu's collection), table lamps with oil that drips down the outside, and the Vittorio Emmanuel memorial in Rome. Derivation: mishearing of the word \"gauche\" mispronouced as \"GAH-chee\": as the misheard \"GAH-tsee\" sounded Italian and the term was often used of the yard ornaments of an Italian-American neighbor, the alternate version stuck.
1	grassage, grass	4934603	another word for grass..but in an extremely fancy way to make you sound more intelligent.
	ugly, the	10134167	Another word for the \"projects\" or the ghetto
1	beans, cum	1898337	When a man Cums. His Male ejaculate. Another word for Cum
	azahh, food	7976875	A Native American girl. She is always out going and fun to be around with. Known for big boobs and ass. She can brighten everyone's day. Smart, athelitic and desperate. She's known for the word \"food\" and always wants it. Azah is a sweet girl who is a crazy wild child. She's daring. She just living life. Trying to find the right guy for her.
1	rataj, asshole	8348129	Different way of saying asshole in Czech language. It is basicly a slang term. It can also mean a complete no-lifer!
1	halp, help	8157934	Halp is the intentional misspelling of the word help. Halp is usually used as a trap in order to catch gay boys.
1	halp, help	5529118	A desperate way of saying help. Usually used in emergency situations where mispronunciation due to events occurs. Notorious for use in lolcat pictures.
1	pless, please	8935667	Pless is another way of saying \"please\" but pronounced ple-ss. People mostly use it to be funny and a easy way to say \"please\".
	noog, goon	1150448	1) a tiny goon 2) the reverse of the word goon with the same meaning 3) A tiny person who is uncoordinated, dumb, and laughs like Tom Cordell 4) A person whose laugh is Ne-Ne-Ne-Ne-Ne
	noog, goon	392230	the reverse of the word goon with the same meaning
	butchen, annoying	3873672	another word for annoying.
1	slis, penis	4963439	Slis is another word for penis.
	mags, it	1352445	Another word for rims, but the ghetto way to say it.
	brokeback, that	1613816	1. Another way of saying that something is \"gay\" (not neccessarily dissing homosexuals) or \"messed up\"; effed, funked, crapped, or whatever else a person would use to express that something that is negative in nature. 2. A way to express that something or someone is gay. Both definitions date back to 2005 referring to the movie about two homosexual men, \"Brokeback Mountain\".
1	koolness, awesome	4479256	Koolness is another word for awesome. Just a cooler way to say it.
1	eppie, episode	4186645	1) slang for the word 'episode'2) a girl's name, can be short for Hepzibah people with this name are usually very random and hyper, but are also gifted with great artistic talent. they make great friends as they are very loyal.
1	darothy, dorothy	3163078	Is the southern way of saying Dorothy. Like in the wizard of Oz. Theres a select few named this. If you are named this, you are very special.
1	t00l, tool	573032	(Verb) Internet slang for the word tool similar in definition but does not relate to male body parts. 1. Being a complete Moron/Asshat 2. Doing something stupid at anothers transgression withut realising it 3. losing in a game due to your own fault, loser.
1	nucky, buddy	6214552	Another way to say buddy, pal, homie etc.Invented by Don Scadeech (aka. Scadeech or Scadeechy) from Philly.
	spac, spac	2595290	Can be defined as 'Going Crazy' or used to describe another living or un-living entities, mental well-being or physicality. Depending on situation where it is used it can be deregatory or complimentary. The origin of the word 'Spac' according to Brant, comes from the 90's cartoon 'Bucky O'Hare' and is the name of the group the characters belong to. It is painted on the bottom of their spaceship as 'S.P.A.C.e'. Apparantly... I dunno I guess I was pretty mashed at the time, and the cartoon was pretty spac.
	strumpet, a	2162781	Another word for a prostitute. Not to be confused with a musical instrument or snack that is served with tea.
	jasette, extremely	7461620	Another word for extremely beautiful. Not a common name, so whoever has it is extremely special. If you meet a Jasette, you should befriend her because she will be the most awesome person you will ever meet.
	pwns, in	2151822	Essentially it means \"is much better than\" or \"humiliates\", and is most commonly used as a verb. \"Pwn5\" is the ultimate way to say \"pwns\", much in the same way \"1337\" is the ultimate way to say \"l33t\". The \"5\" represents the \"s\". It is also mid-way between 0 and 10, so is considered a direct hit between the eyes i.e. perfect. This stems from the origins of the word in online multiplayer gaming, where a perfect shot is respected. So if you want to be 1337, you should say \"pwn5\" instead of \"pwns\" ;) :P
	pwns, in	2154255	Essentially it means \"is much better than\" or \"humiliates\", and is most commonly used as a verb. \"Pwn5\" is the ultimate way to say \"pwns\", much in the same way \"1337\" is the ultimate way to say \"l33t\". The \"5\" represents the \"s\". It is also mid-way between 0 and 10, so is considered a direct hit between the eyes i.e. perfect. This stems from the origins of the word in online multiplayer gaming, where a perfect shot is respected. So if you want to be 1337, you should say \"pwn5\" instead of \"pwns\" ;) :P
	flarny, funny	3113992	The flernglish way to say \"Funny\"
	noger, neger	1127407	Nog = noggin(head)your head contains your brain er = end of the word neger Nog + er = Noger Noger - a smart niger.
1	congradumalations, congradulations	6482202	the combination of the word 'congradulations' and 'mal', the root word for 'bad'. It basically means congradulations for doing something bad. Used in sarcastic situations.
	phuddard, can	6701126	A Phuddard is a melange of a Punjabi and English word. The phudd part is derived from \"Phuddu\" and the \"Ard\" is Derived from the English word \"Bastard\"A Phuddu is an individual who has a personality akin to a douche-bag and believes he/she is superior to others.The bastard portion of the word can be defined as: a misbegotten wretch.
1	dinks, digs	2579826	severe or hard punches. originated as a corruption of the word digs.
	atletties, athletic	5721680	Noun- shorter way of saying athletic shorts. Created during a banter of how the word athletic shorts was too mouthy.
1	ploe, plow	5243425	Ploe is a form of the word \"plow\". Plow or Plowing is the act of sexual intercourse.
	morton, someone	5032328	another word for someone who is being salty, named after morton salt, originated in south jersey, where people are not guidos.
	booshy, bullshit	4425441	a synonym for the word bullshit. Anytime you would say bullshit just throw in a booshy. The sound is similar and the meaning is the same.It's great for when you want to call bullshit and little kids are around.Furthermore, it's a great word to teach your kids so they don't get in trouble at school. They won't get sent to the office sayin booshy.
1	charlie, cocaine	12124662	Just another word for cocaine to be honest
	spocious, something	4319368	Another word for something you like, especially with \"awesome\". HOWEVER, do not use it. You'll look like a fucking faggot. It has been done to death and it pisses people off.
1	inco, incoherent	1386951	a description for being incoherent or rather a shortened version of the word incoherent.
1	jurk, jerk	4965127	The correct spelling of the word jerk according to teens.
	all-bran, brown	5493283	a politer, more swaggerlicious way to say brown people. South Asians etc.
	beef, a	5936509	Beef Is To Rap Or Freestyle, It Also Is Another Word For A Verse
	skittled, scuttle	1666744	A cooler way to say scuttle along
1	narb, newb	229850	A slurred way of saying newb
1	byeishness, good-bye	1351097	a very girly, unnessicary but fun way of saying good-bye
	fufu, the	3435105	Another Word for the female Vagina Common Slang
1	superheatedliquidcool, extremley	1308722	superheatedliquidcool, superheatedliquid coming from a science text book and cool coming from common sense, is another way of saying \"extremley\"
	terrocious, terrible	5411323	a combination of the word terrible and atrocious this term is used to describe the ultimate worst of something /anything....See word combinations such as ginormous,fugly, guaranf'intee
1	cuttitta, dick	3101588	another word for DICK
	cock-purse, my	1561979	Nother word for my 'scrote. Bitches
1	terrankiller, win	3908806	another word for win
1	rate, deserve	4487120	Used in the military, most specifically the Marine Corps, as another word for \"deserve.\"
	tock, giving	5040102	another word for giving someone head
	whojimaflip, it	4371117	when you dont have another word for it
1	snazzyfizzle, bubbles	891871	Special way of saying bubbles... A Very special way.
	fagel, fag	4137549	A male homosexual. Used mainly in deterring from the use of the word fag. Used as an insult.
1	beforeward, before	4068663	The opposite of afterward and cool way to say before or anything with a similar meaning.
1	needful, necessary	797768	An indian term usually used in place of the word \"necessary\"
