label	pair	defid	definition
1	kickain, cocaine	6334731	Another way of pronouncing \"cocaine\". According to Rick James \"It's one hell of a drug\". Term was first publicly used by Dewey Cox in the movie Walk Hard.
1	youtubr, toutube	3552223	Youtubr is a typo of TouTube
	mdaz, long	7640086	A person who acts retarded or is just an internet troll. Commonly, they have a huge fetish with leather pants and peeing in them. Tend to think everyone is their \"bro\" and love to type out long paragraphs of useless bull shit that no one can understand. If youre a MDAZ.... you need some serious help.
1	ne'ermind, nevermind	1775754	A \"Ye Olde English\" way of pronouncing \"nevermind\". Rhymes with fair mind.
	reallyd, the	2608387	1. a typo for the word really that has become commonly accepted as a substitute for the word. 2. more intense and awesome way to say really
	smoocharoo, to	2413566	A combination of the verb to smooch (to cuddle, kiss a little and perhaps even go as far as getting to 2nd base) and the last part of the word for the animal Kangaroo (Weird, furry, jumping animal, native to Australia. Often regarded as cuddly, soft and sweat which is actually a misconception as the bastards will kick the shit outta ya if you get too close. They also make great bbq meat. But that aside.) You give your loved one a smoocharoo when you want to keep the end of your conversation short. Rather than getting into the whole 'I want to kiss you allover, hold you real tight, I'll miss you so much, You hang up first, No YOU hang up first; you just say: 'Smoocharoo, babe.'
	yumfd, saying	10080728	A short word for saying \"You using me for dick\"
1	vum, vow	11010016	To swear or vowAn alteration of the verb vow from the American Revolution
	pimztr, phonetical	2019041	1 - Short word for phonetical word : pim (p) z (s) t (a)r Pimp & Star
1	bwo, bro	7948422	A particularly special way of pronouncing bro.
	jornk, form	3628328	1.Noun- an ambiguous term known only by Canadians. The noun form has a variety of different meanings all of witch are uncertain. ex. Youve got alot of jornk in there. 2. Verb - again this usage is ambiguous and has a variety of different meanings. Its verbal form can take on the forms jornks, jornked, jornking, or jornksings. ex. Hey you stop jornkin over dare. 3. Adjective- This form can describe any noun in any language. It is uncertain, however, what this discription means. ex. The jornked moose is nolonger living. 4. Adverb- this form can describe any verb or any other adjective, including the adjective form of the word jornk which can describe the noun form of the word jornk which can assume the action of the verb form of jornk. ex. The jornky jornked jornk jornked maple syrup.
1	nig, nigger	1055237	Nig can mean anything. Widely started to be used on www.reinet.co.uk Mostly used by the starter (Sugai) Ask him about it. he's a lil nig to. Not used in any offensive way unless intended too. Commonly thought to be a short word for Nigger. This is incorrect!
1	jommies, jammies	5589843	1. The Australian way of pronouncing \"jammies\" (pajamas) 2. Australian genitals
	drp, the	2141783	A typo of the word 'dro, in terms of hydroponic marijuana.
1	faboo, fabulous	3299264	Stupid \"word\" that shouldn't even be in the urban dictionary. Used most often by people that \"think\" they are with it. Supposed to mean, \"great!\", or short word for \"fabulous\".\"Wow, you look absolutely faboo\" but really if you even use the term \"faboo\" it just means you're totally uncool and weird.
1	amg, omg	6702557	Girl's way of pronouncing OMG (oh my god). It is pronounced Ah My God! or Ah Mah Gawd!
