label	pair	defid	definition
	tradegy, tradegy	6844328	A stradegy for dealing with tragedy. Effective on a minute to minute or day to day basis and as a permanent solution for eradicating both the existence of, as well as the word tragedy itself.CAUTION: Due to the frequent use of the word Tradegy, it has been reported that people have lost the ability to speak the word Tragedy.www.tradegy.ca
1	ewwwwj, huge	2870367	Typical way of saying huge whilst very excited about something Ewj or EWWWWJ!!
1	prolonged-soon, eventually	8246748	Another word for \"eventually\"
1	boa, boy	5481001	an urban ebonic way of saying boy. Made popular in Kansas City, Missouri by the african american youth. Not boy as in gender, but a term used to 1. explain agreement on a paticular topic, or 2. the seriousness of the speaker
	spewmaster, is	7519479	example usage : \"so sayeth the spewmaster\" when you express your written or verbal thoughts, and it becomes rather long winded, some folks that may not like it , get bored or are unable to comprehend it, sometimes may refer to what you are trying to articulate as \"spewing\". (which in itself is a very catchy word and has a nice ring to it, and would also make a very good name for a punk rock band ..such as \" toxic tony an the spewmasters\" ) apprentice spewmasters tend to be at the bottom of the social scale, but once you become very experience at the art of spewing, you will be elevated to the rank of \"spewmaster\" and will be a superstar in most social circles. the origin of the word is not known , but we do know, the usage of the word \"spewmaster\" is commonly used and has been popularized by a social and jovial beer drinking middle aged woman with rather nice legs and ass , and can frequently be spotted in or near the martin county florida area . people that use the word spewmaster also have a tendencie say other things such as: \"wtf is wrong with you\" or \"delete me from your contact list\" or \"don't contact me again I am done with your crap\".
1	cooliers, cool	1389316	a different way of saying 'cool'
1	stix, controller	1100965	Another way of saying Controller.
	leora, is	3634503	Leora stems from the word \"Light\" in Hebrew. A Leora is a person, generally female, who is unique, adorable, beautiful (and often fairly hot as well), intelligent, caring, and introspective (without being self-absorbed). Leoras always have something insightful to say, and when they talk, people are always interested in hearing their thoughtful comments. The original meaning of the word is very fitting, as Leoras are also caring people who truly do bring \"light\" wherever they go. They brighten the days of others with their sense of both humor and fun, and offer a very special friendship. In fact, a Leora is so wonderful, that people can often be overprotective of their relationship with her. This is because they value her friendship to an extremely high degree, and sometimes because they also find a Leora to be exceedingly attractive.
1	loink, penis	1719193	another word for penis,schlong
	peckerdongle, pecker	3048288	A combination of the word \"pecker\" and \"dongle,\" this was derived on an internet forum as a funny insult, and has been carried into everyday conversation by the people on said forum.
	peckerdongle, pecker	3048299	A combination of the word \"pecker\" and \"dongle,\" this was derived on an internet forum as a funny insult, and has been carried into everyday conversation by the people on said forum.
2	puh-lease, saying	3411680	Another word for saying please but in another kind of sarcastic way
	shlingabong, a	11517891	Another Word For A Boss
1	flips, filippinos	4902731	Another way of saying Filippinos. People from the Philippines.Usually see them working at fast food restaurants, or places that students usually work at that pays less than $10 per hour.Usually work as servents or nannys as well.
1	shitte, she-ite	1994686	An common misspelling of the word she-ite. She-ite, noun. A negative term synonymous with crap, shit, etc.
	tinklebell, that	3923151	Basically a better way of saying that you need to go to the bathroom and pee you use the word as if it is a person or an animal
1	psoli, cock	1628054	Another word for \"Cock\" in Greek. Synonyms: Poutsos, Kavli
1	kuyf, shit	5180090	Another word for shit, as in the poop kind. Pronounced kife
	fuckatribe, fuck	4353422	Anrgy diatribe relying heavily on the usage of the word fuck
1	snoozed, bored	12076772	For ex:when u bored as fuck or if u at a blace that's just lame as hell soo basically another word for bored
