label	pair	defid	definition
	retard, retard	5424550	1. Word used to describe someone who is stupid and NOT someone who suffers from a mental disability. You can use it to describe a person who has a fully formed brain, but keeps fucking up. 2. Only an ignorant jackass would call someone who is mentally handicapped a retard. 3. Only a retard (see above) would be upset simply by the use of the word retard.
1	elaborate, gay	2453556	a nice way of saying gay
1	vagenie, vagina	11683138	The word Vagenie was created by Niccoya T.It is another word for vagina, because pussy just sounds stank, hairy, and disrespectful. Vagina sounds too clinical for everyday conversation.
	cozies, comfy	3042619	A another word for comfy clothes, lounge wear or pajamas.
1	hornswaggle, penis	2249460	Another word for penis
1	biet, viet	1568880	another word for \"viet\" (a vietnamese name) Came from a starbuckz in northern california when the worker misheard the name and wrote Biet on the cup.
0	lopl, someone	5413313	its like laughing out loud ,but laughing out pretty loud , its a way of saying someone is really loud
	verse, versus	1305882	v. verse, versed, versing to face off in a competitive two-player video game. The verb form of the word \"versus,\" \"vs.\" or \"v.\"
1	nimber, number	5033681	Kenyata's Way of Saying Number
1	fess, fuck	727967	another word for fuck - oh my fess! gets u in less trouble except when ur sister tells ur mum it's a reeealy bad word and it's now banned in ur house.
1	turbulation, turbulence	4323582	(n) the incorrect use of the word \"turbulence.\" Used to describe one's doing to someone's mother, usually in the bed.
	swedy, sweaty	7106091	An adjective that describes how one looks after smoking marijuana. The term is a combination of the word sweaty (although one typically does not sweat when they are swedy) and the acronym S.W.E.D., which stands for Smoke Weed Every Day. Being swedy includes reddening of the eyes, looking tired, a noticeable increase in appetite, and/or the inability to control one's fine motor skills.
	shrinkies, little	12913644	Another word for little people. From the show New Girl and Said by Winston
1	munkin, munchkin	8643448	Controversial misspelling of the word Munchkin. Often raising the question - intentional or iliterate?
	obleku, obleku	2621264	A name for a monster on the internet, usually used in reference to someone who randomly swears constantly and has a temper problem in an IRC chat room. The term first came into use on Dalnet. - Another use of the word Obleku is in reference to player killing someone for payment, Like a user in an MMORPG. This came into use after a bug abuse by IRC users in the MMO Runescape.
	shucks, shit	8775404	A mix of the word Shit and Fuck. Commonly used innocently
1	ppt, goodbye	5823626	Peace peace temp, to leave a conversation or person. Different way of saying goodbye.
1	preggers, pregnant	4945761	Street way of saying Pregnant, a lot of Americans seem to have a problem with the word and use lame school-yard tactics like \"if you say it your gay\" etc etc, I say stop saying faggot and we'll stop saying preggers, till then go suck a lemon.
1	preggers, pregnant	440727	Absolutely retarded way of saying pregnant. If it's slang used mainly by guys, it's obviously gay ones who didn't get the chick knocked up in the first place, because that's how it sounds. No man should ever use that phrase...EVER.
	weegee, norwegian	8392208	The bastardization of the word Norwegian.
1	'lo, hello	3177067	A cooler quicker, lazier way of saying hello.
1	sekses, success	11990393	the new era spelling of the word \"success\"
1	pimp-ette, slut	666429	A female pimp Other word for Slut
1	asscock, donkey	123704	\"Ass\" is another word for donkey
11	fhht, fuck	1208689	another word for FUCK
	spoot, non	1411207	Spoot is another word for non offence porn.
	dumbass, dumbass	12272238	A Stupid fish, or a person who is acting like a stupid fish or a disguised way of saying dumbass
3	scorro, school	2859725	Another word for school or university, Mostly used in Dutch/Belgian street language.
1	ghettaciously, ghetto	5049928	the adverb for of the word ghetto
	fungdark, cunt	2639572	Someone who acts like an idiot, is extremly annoying and/or stupid. Can also be used as an adverb when someone or something is doing an action in a Fungdark way. Also used as the opposite of the word \"Cunt\" ORIGIN: 30 Rock; The \"C\" Word
1	bamstrad, bastard	2359823	a variation of the word \"Bastard\" A general exclamation of anger or frustration at a situation in a similar fashion to the word \"BOLLOCKS\"
1	pengin, penguin	567318	1.A cute way of saying penguin. 2.What comes out when a lazy person trys to type penguin.
1	plate, lit	9868031	Origin: Ocean City, Maryland Feeling of content or another word for lit, cool, awesome. That feeling when you're sitting at a restaurant and your plate of food comes.
	jacks, pay	1065030	another word for pay phones
1	yittle, little	4358819	A little kid's version of the word \"little\"
1	jea, yea	885751	Definition: variation of the word \"yea\" used by people who think they are black.
	leibancat, best	2965149	Another word for best friend. Sweet, gentle, cute, incredible.
1	dart, cigarette	7940487	Dart is another word for cigarette.
	shiznizzle, shit	7040997	A combination of the word \"shit\" and \"nizzle\" (slang for business) to form it's compound fusion, Shiznizzle; used to describe anything which has affectively impressive qualities.
1	bidnite, bitch	1053628	A slightly better way of saying bitch without getting hit.
1	spermbird, penis	3235395	1. Another word for penis. 2. A inappropriate way to say stork. 3. A bird and or parrot that sits on a pirates shoulder for the sole purpose of jacking off to.
	sweaty, sweaty	1876961	The definition of sweaty has been different from person to person ever since it began in the UK (Manchester, Doncaster, Hull area), so here's the REAL definition of it. A sweaty is someone who listens to heavy metal or any other kind of metal (except nu metal) this includes death metal. They wear REALLY WIDE SHOES that fall off if they run and look really dumb. They also wear jeans (or skater trousers) too long for them that go over their shoes and then some (sometimes rolled up in summer or to expose their shoes). They have chains attached to their jeans (for some reason) and a belt that hangs down with metal studs on them. They wear hoodies or really big shirts that hang all the way down to their knees almost and pass their hands like their jeans do with their feet (sometimes rolled up aswell)! They have wrist bands with spikes or bones on them and a dog collar. Their shirt/hoodie MUST have a name of a band on it or their a sweaty wannabe. They have long hair like a mop head that is either curly, or twice as long at the back. They have iPods glued to their ears playing really loud and annoying music, (heavy metal). They sometimes wear a cap, or have a skateboard but that's to 'look cool', they can't skate. The confusion of the word sweaty started when the words goth, emo, skater and indie came around in the 80's and 90's so the chav (townie) term for sweaty is anyone who likes rock music or has long hair.
1	nijga, nigger	12583714	Another word for nigger, that has been autocorrected from nigga to nijga. Usage of the word has changed it into it being a black man with a small penis.
1	flurp, fap	4481699	The female version of the word 'fap'
1	poofeh, whatever	2542827	a weird way of saying \"whatever\" or \"yeah. right.\" whatever
1	zanon, none	3427681	1) pro-noun: cruel, cold, miscalculated, mistified,irritable. 2) financial definition: means someone/something that amounts to nothing, zero, in replacement of the word \"none\" or \"nothing\".
1	asswad, ass	2720910	An abrasive form of the word ass which may include wad at the end. My little brother
1	peugh, stinky	842566	another name for a bald person another word for stinky.
	looooool, something	8416193	Typical way of saying something is funnier then lol. Like when riding on a scooter
	yam, mother	4755257	Spawned from a dialect in North East Yorkshire, England where portmanteaus are widely used; Yam is a portmanteau of 'your' and 'mam' which is the North English way of saying mother.Definition 1: Yam is often used in place of 'your mum' or 'yo' momma' and things of similar ilk in mother jokes. It can also be used in direct reference to your mother.
	equaditton, exclamation	3041432	1.Noun,A Word Unknown To Most, But To Some Known As Another Word For Exclamation Marks. 2.Noun, Stupidest Fuck To Ever Post On The Internet
1	bis-naitch, bitch	1400178	Another way of saying Bitch. Must be said in a high voice with a change in pitch between bis and naitch.
1	patrick, asshole	5518045	Patrick is a star fish on sponge bob and so patrick is another word for asshole.
1	flute, bong	1676052	Another word for bong
	dregs, dark	835348	1. A rare, unique slang meaning \"the worst part(s)\" or \"dirty/grimey\". 2. \"Fuck.\" The word's original origin comes from wine brewers. \"Dregs\" or \"lees\" were the words applied to the wine residue during the aging process. \"Dregs\" also comes from the grammatical base of the word \"dark\".
1	qual, quality	6835672	Shortened version of the word quality. To be used as slang and or verbal communication. Should be followed by another slang word or term (see example)
1	bageweave, mageweave	2064086	a derivative of the word mageweave from the pc online game world of warcraft. theorized to be the correct spelling of mageweave.
1	ya-hoow, yahoo	5415725	Noun. A South African word deriving from the English word Yahoo as in the search engine. First used circa July 20101) Ya-hoow is a 'cool' way of saying Yahoo a noise commonly made when cheering, often after jumping off something2) Ya-hoow is also a 'cool' way of referring to the search engine known in English as Yahoo.
1	sha-loenjg, challenge	2829475	A reasonable attempt at the phonetic spelling of the French pronounciation of the word \"challenge.\"
1	jahetto, ghetto	815384	Another word for ghetto when some tard tells you you can't say ghetto.
	shitscrewed, extremely	5159523	Another word for extremely screwed
1	dabio, fabio	9342224	A person who is known as a Dumb, Fat, Bitch and is generally related to fishes. Is also a variation of the word Fabio, meaning Fat,Bitch.
1	presh, precious	8519651	Another way of saying \"precious\"
1	presh, precious	1822118	1. The short, lazy, and cool way of saying precious. 2. Really cute. a. syn: fresh, cute, precious.
1	brolie, bro	5818544	a way of saying bro and homie at the same time
1	spital, hospital	4455231	A slang contraction of the word \"hospital.\" It is a noteworthy coincidence that this is also the actual word for \"hospital\" in the Albanian language.In certain neighborhoods of Philadelphia Pa, among emergency responders, it is a direct reference to two locations in Albert Einstein Medical Center: The ER, and the Fourth Floor Intensive Care Unit.
1	choong, buff	333011	someone who is highly appealing to you in looks. Another word for buff.
	suntle, sip	2483320	an expression used if you wish to sample or taste something. mainly used instead of the word 'sip', but can also be used for other actions such as looking brifely at an object and sampling a computer game
1	boogerface, shithead	2326371	1.)one with a snot covered face. 2.)another word for shithead or any other insulting term.
1	bazzangin, hot	2614658	1) another word for hot 2) someone that looks good 3) another word for bangin
1	nappers, boobs	3115689	another word for boobs used by sum guy's
0	infratrochustration, truck	4203553	Definition: 1: The act of throwing someone, or something, under the bus.* Main Entry: In*fra*tro*chu*stra*tion* Pronunciation: Ihn*frah*troh*kuh*stray*shun* Function: noun* Inflected Form(s): verb; infratrochustrate, infratrochustrated* Etymology: from (L.) infra (adv., prep.) \"below, underneath, beneath,\". and from (L.) trochus \"iron hoop,\" or wheel; trochus is also the root of the word \"truck\".* creation date: lunchtime today
	shetos, shetos	5433986	A clean replacement for the popular curse word shit.The origin of the word Shetos goes far back to the vikings time. In the 10th century,When the Vikings were dwelling in Europe, they came upon a tribe called \"the massagonians\" whom specialized in art and magic. The Massos saw these Vikings as any day travelers,but little did they know that they'd soon be stripped of their essentials. One young warrior of the Massos tribe, named Chu-mada, decided to fight back in hopes a rebel alliance could take on the Vikings. This attempt was a failure, for Chu-mada was the only one who fought back and was killed. During this rebellion, The chief of the Massos had just finished making a pact with the commander of the Vikings in which no masso would be harmed,but because of Chu-mada, every Masso was to be decimated. To this, the chief of Massos last word was \"Shetos!\"And on this word has been transferred throughout history being used to not only tell the legend of these great warriors, but to avoid saying a curse word in front of your priest.
	tard, complete	34935	tard is another word for complete dumb ass and a total retard you can also call it pip or sped
	utertang, uterus	2432386	1. A utertang is a new original word that simply means \"uterus vagina\" a utertang is the combining of the word uterus and pootie tang(pussy). a utertang is a word to simply explain a wide, floppy, sagging vagina, one so big the uterus is practically visible. 2. a person who is fat and lazy. They are a complete screw up and a total dirt bag.
3	spaccy, special	928553	another word for special or retarded... also known as special with an R.
1	kalobolar, bumbaclot	740728	another word for bumbaclot
	chettle, chettle	6158293	A word commonly used to replace or substitute any other word in a sentence. Also used to describe what something looks like, how something works, or getting someone's atttention. Often, variations of the word chettle are used in the form of a verb, i.e. getting chettled, chettling around town.
1	ungas, tanga	2074621	Another word for tanga (stupid) or gago (dumb ass) as curse words in the philippines. Used mainly to insult someone who makes blunders often.
	kevinator, pronunciate	3300463	Coiner of the word pronunciate.
	crackdork, crackpot	2494361	crackdork is the combination of the word crackpot and dorkwad.
3	arena, dome	1440113	another word for dome, head, blow job, etc.
1	fluffalo, buffalo	7169081	Corruption of the word Buffalo.Something fluffy, shaggy with a hump or hunch in it's back.
1	throatflex, deepthroating	5718365	A Throatflex is another way of saying 'Deepthroating'. Throatflexing is A literal flexing of the esophagus, most likely with a fat dick.
1	hamburgies, hamburgers	5711227	A cool way of saying Hamburgers
	brotacular, bro	2812414	An amalgamation of bro and spectacular, refering specifically to the special way in which a bro is performing said duties. This creates a hierarchy which differentiates between the average bro and the accentuated BROoooh (sometimes refered to in certain regions as Dudebros) Usually the cause celebre for such an action requires an extreme level of broness exhibited and results in the immediate promotion of the bro to a higher, exalted level of bros known as brodom. For something to have been acknowledged as brotacular, the incident must involve the use of the word 'bro' at least 100 times, and a panel of bros must all come to a brocision in order for the event to be recognized.
	kyatt, kiley	9448549	Another word for kiley and wyatt. The other one is wiley. They are the cutest couple on the block.
1	rambo, intense	2980344	rambo has a couple meanings 1. verb - to use extreme force on a certain object or person 2. another word for intense or crazy
	derpetrator, something	6215458	Adjective- The person who is responsible of someone's retarded act and or retarded way of saying something.
